date,cleaned_tweet,polarity,subjectivity,Sentiment,username,Base_tweet,language,hashtags,retweet_id,reply_to,nlikes,search,Bank,mean,rolling
2021-09-01 06:57:05,feel doesnt protect customers went informed dont debit orders stop debit order especial now victim identity theft yet woke unauthorized debit order,-0.07500000000000001,0.05,Negative,UnaMcelu,I feel @FNBSA doesn't protect its customers. Went to @FNBSA and informed them that I don't have debit orders and that they should stop debit order especial now that am a victim or identity theft. Yet again I woke up to an unauthorized debit order. 😡😡,en,[],,[],0,FNBSA,FNB,0.10995730678635089,0.10995730678635089
2021-09-01 06:58:21,guys suggestions need move money bank will value,0.0,0.0,Neutral,UnaMcelu,@FNBSA Do you guys have any suggestions I need to move my money to a bank that will value me,en,[],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.10836372263002696,0.10836372263002696
2021-09-01 06:59:12,hey please please address situation atm machines lusikisiki branch depositing money pain find one machine working stand machine eons stays rejecting money every single month nonsense,-0.07142857142857142,0.21428571428571427,Negative,shugahrush,Hey @FNBSA could you please please address the situation with your ATM machines at the lusikisiki branch. Depositing money is a pain. You find one machine working and you stand at that machine for eons because it stays rejecting money. Every single month it's this nonsense,en,[],,[],0,FNBSA,FNB,0.10579526128633271,0.10579526128633271
2021-09-01 07:01:25,im enough standard bank app shame whenever need send account details girlie freezes,0.0,0.25,Neutral,saney_maxwell,I’m enough of Standard Bank app shame. Whenever I need to send account details the girlie freezes,en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.1043051871837083,0.1043051871837083
2021-09-01 07:02:00,nedbank,0.0,0.0,Neutral,Tumi22847835,@lazola_A @YolandaKarabo Nedbank,en,[],,"[{'screen_name': 'lazola_A', 'name': 'Lazz_A', 'id': '1223372594109472768'}, {'screen_name': 'YolandaKarabo', 'name': 'YOUTUBE: Karabo Yolanda🦋', 'id': '807678624962854912'}]",0,Nedbank,Nedbank,0.10285650402837902,0.10285650402837902
2021-09-01 07:03:30,phone call kind word prayer food voucher hamper cash always helpful needed highly appreciated,0.4,0.5,Positive,anneeda_pekeur,"@FNBSA A phone call, kind word, a prayer, a food voucher or hamper and some cash is always helpful and needed. Highly appreciated too. #LoveFNB",en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.10692696287730534,0.10692696287730534
2021-09-01 07:04:01,imii mtn standard bank sim,0.0,0.0,Neutral,RealTshemedi,@cruel_im_ii I have MTN and Standard bank sim for that,en,[],,"[{'screen_name': 'cruel_im_ii', 'name': 'never too old to be called baby.', 'id': '1325801689606205441'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.10548200391950391,0.10548200391950391
2021-09-01 07:06:55,thankyou,0.0,0.0,Neutral,Malachi4five6,@StandardBankZA thankyou,en,[],,"[{'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.1040755772005772,0.1040755772005772
2021-09-01 07:12:03,hi opened account lost card forgot pin open account,0.0,0.5,Neutral,prince_mohau,@Nedbank hi. I once opened an account and I lost my card and forgot the pin. Can I open it again that account?,en,[],,[],0,Nedbank,Nedbank,0.10270616171109592,0.10270616171109592
2021-09-01 07:12:28,thank sharing anusha best competition,1.0,0.3,Positive,Nedbank,@AnushaGovende13 Thank you for sharing Anusha and all the best for the competition 🤞,en,[],,"[{'screen_name': 'AnushaGovende13', 'name': 'Anusha Govender', 'id': '1385860414471380992'}]",1,Nedbank,Nedbank,0.11435932844212064,0.11435932844212064
2021-09-01 07:15:09,m m,0.0,0.0,Neutral,monepyamoshe,@FNBSA M  M,und,[],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.1128931832056832,0.1128931832056832
2021-09-01 07:15:17,still locked money inside must money mornings,0.0,0.0,Neutral,Hector77_THD,@FNBSA its 07:15 but you still locked our money inside. Where must we get our money in the mornings?  https://t.co/ax9K9INogQ,en,[],,[],0,FNBSA,FNB,0.11146415557016823,0.11146415557016823
2021-09-01 07:18:40,happened ebucks,0.0,0.0,Neutral,Gajeni_,What happened to eBucks @FNBSA @Rbjacobs ?,en,[],,[],3,FNBSA,FNB,0.11007085362554112,0.11007085362554112
2021-09-01 07:22:12,nedbank cup abc motsepe league free state qualification round details full stated first game th september away cleverboys fc,0.08,0.4966666666666667,Positive,MathaithaiC,"Nedbank Cup ABC Motsepe League Free State Qualification round details in full....  As we stated, our first game is on the 25th of September away to Cleverboys FC.  #HayaLalaYaKupa  https://t.co/L6SiW5HbUx",en,['hayalalayakupa'],,[],2,Nedbank,Nedbank,0.10969960851905296,0.10969960851905296
2021-09-01 07:23:41,yes,0.0,0.0,Neutral,Molibula,@expressoshow @Nedbank Yes,und,[],,"[{'screen_name': 'expressoshow', 'name': 'Expresso Show', 'id': '196494476'}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': '349804439'}]",0,Nedbank,Nedbank,0.10836180841516208,0.10836180841516208
2021-09-01 07:26:03,fierce,0.0,0.0,Neutral,Noxza_dube,@LuyoloThando @Madem_Fierce @Zinhleputinn @Nedbank 😭,und,[],,"[{'screen_name': 'LuyoloThando', 'name': 'Thando Noganta', 'id': '1337631695206539265'}, {'screen_name': 'Madem_Fierce', 'name': 'Fierce', 'id': '1060666167872905218'}, {'screen_name': 'Zinhleputinn', 'name': 'Zinhle 🕊', 'id': '1391812757809414150'}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': '349804439'}]",0,Nedbank,Nedbank,0.10705624445835289,0.10705624445835289
2021-09-01 07:28:46,fierce time,0.0,0.0,Neutral,SpacesCreative1,@LuyoloThando @Madem_Fierce @Zinhleputinn @Nedbank You can. Do it all the time,en,[],,"[{'screen_name': 'LuyoloThando', 'name': 'Thando Noganta', 'id': '1337631695206539265'}, {'screen_name': 'Madem_Fierce', 'name': 'Fierce', 'id': '1060666167872905218'}, {'screen_name': 'Zinhleputinn', 'name': 'Zinhle 🕊', 'id': '1391812757809414150'}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': '349804439'}]",0,Nedbank,Nedbank,0.10578176535765821,0.10578176535765821
2021-09-01 07:29:50,nedbank,0.0,0.0,Neutral,Thabo15219590,@LawukaziMatt Nedbank,en,[],,"[{'screen_name': 'LawukaziMatt', 'name': 'MaTT_***', 'id': '188218548'}]",0,Nedbank,Nedbank,0.10453727400050929,0.10453727400050929
2021-09-01 07:31:27,monze definitely sa oh definitely need give bag,0.0,0.5,Neutral,khozikony,"@luale_monze DEFINITELY @McDonalds_SA, @Apple, @Instagram, @YouTube, @PlayStation, @jamesonwhiskey oh and @FNBSA and @Uber definitely need to give me that bag!😂😅",en,[],,"[{'screen_name': 'luale_monze', 'name': 'Luale Monze 🌼', 'id': '217439913'}]",1,FNBSA,FNB,0.10332172430282895,0.10332172430282895
2021-09-01 07:33:33,fierce,0.0,0.0,Neutral,Aprillangi,@CleopatraDK @LuyoloThando @Madem_Fierce @Zinhleputinn @Nedbank 🤣🤣🤣🤣,und,[],,"[{'screen_name': 'CleopatraDK', 'name': 'Cleopatra Mokokoane', 'id': '71759113'}, {'screen_name': 'LuyoloThando', 'name': 'Thando Noganta', 'id': '1337631695206539265'}, {'screen_name': 'Madem_Fierce', 'name': 'Fierce', 'id': '1060666167872905218'}, {'screen_name': 'Zinhleputinn', 'name': 'Zinhle 🕊', 'id': '1391812757809414150'}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': '349804439'}]",0,Nedbank,Nedbank,0.10213411827635965,0.10213411827635965
2021-09-01 07:35:55,standard bank,0.0,0.0,Neutral,_kutluuM,@SimplyGoitse_ standard bank,en,[],,"[{'screen_name': 'SimplyGoitse_', 'name': 'Goitseone M 🦋', 'id': '960420134228721664'}]",1,"StandardBankZA OR ""Standard Bank""",StandardBank,0.10097350329594647,0.10097350329594647
2021-09-01 07:36:07,deutsche bank cuts ties standard bank zimbabwean unit,0.0,0.0,Neutral,Fin24, https://t.co/tgR9Z5oB3U | Deutsche Bank cuts ties to Standard Bank's Zimbabwean unit  https://t.co/X7eDyC1PFb,en,[],,[],1,"StandardBankZA OR ""Standard Bank""",StandardBank,0.09983896955104819,0.09983896955104819
2021-09-01 07:41:19,mlambo nedbank cup small trophy guy mad,-0.4375,0.7,Negative,mmina_tau_,@Skhulu_Mlambo @MotloungSech And how is nedbank cup a small trophy? This guy is mad,en,[],,"[{'screen_name': 'Skhulu_Mlambo', 'name': ""S'KHULU"", 'id': '1222758923419209729'}, {'screen_name': 'MotloungSech', 'name': 'Sech76', 'id': '946140838337372162'}]",2,Nedbank,Nedbank,0.09386853655603655,0.09386853655603655
2021-09-01 07:44:14,going app guys cant access two days now,0.0,0.0,Neutral,bateman_shaun,"@StandardBankZA what is going on with the app guys, can’t access for two days now",en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.09283701417629989,0.09283701417629989
2021-09-01 07:45:30,standard bank app every month end thing,0.0,0.0,Neutral,wandidyn,Standard bank app is down again 😡😡😡. Every month end same thing.,en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.09182791619612271,0.09182791619612271
2021-09-01 07:45:35,im getting restarting device,0.0,0.0,Neutral,seitlholo,@StandardBankZA This is what I’m getting after restarting my device  https://t.co/QQeylVzHk4,en,[],,"[{'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.09084051924777731,0.09084051924777731
2021-09-01 07:47:14,followed steps reversal option must,0.0,0.0,Neutral,NgwenyaThobza,@Nedbank @sangxa I followed all your steps but the is no reversal option. What must I do,en,[],,"[{'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': '349804439'}, {'screen_name': 'sangxa', 'name': 'Sangxa', 'id': '32946240'}]",0,Nedbank,Nedbank,0.08987413074514138,0.08987413074514138
2021-09-01 07:47:26,deutsche bank cuts ties standard bank zimbabwean unit fin,0.0,0.0,Neutral,thewallfyi,Deutsche Bank cuts ties to Standard Bank's Zimbabwean unit | Fin24,en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08892808726361358,0.08892808726361358
2021-09-01 07:49:05,nedbanks unlocked account,0.0,0.0,Neutral,stjompeee_,@SimplyGoitse_ Nedbank’s Unlocked Me account 🥺,en,[],,"[{'screen_name': 'SimplyGoitse_', 'name': 'Goitseone M 🦋', 'id': '960420134228721664'}]",1,Nedbank,Nedbank,0.08800175302128427,0.08800175302128427
2021-09-01 07:49:45,morning guys app working properly yet,0.0,0.1,Neutral,PiratePwincess,"@StandardBankZA morning guys, is the app working properly yet?",en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08709451845405454,0.08709451845405454
2021-09-01 07:51:42,app still y tho,0.0,0.0,Neutral,WarrenFerg,@StandardBankZA app is Still down. Y tho,en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08620579887799275,0.08620579887799275
2021-09-01 07:51:55,standard bank app refuses work yesterday difficult,-0.25,0.5,Negative,Fif_laaa,"The Standard Bank App refuses to work, since yesterday. What a difficult.",en,[],,[],6,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08280978070750798,0.08280978070750798
2021-09-01 07:52:24,hi version v mean wont able log now,0.09375,0.65625,Positive,maza1208,"@StandardBankZA @waynedejager1 Hi, my version is v3.32.10. Does this mean I won’t be able to log in now?",en,[],,"[{'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'waynedejager1', 'name': 'Wayne de Jager', 'id': '388851201'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.0829191829004329,0.0829191829004329
2021-09-01 07:53:49,im small business owner bank prides supporting small business business never supported past years loyal fnb bank let small business im finally giving plse come,-0.05952380952380953,0.5047619047619047,Negative,Wenzaynay,"@FNBSA I'm a small business owner and for a bank who prides itself in supporting small business, my business has never been supported for the past 7 years. I have been loyal to FNB but my bank has let me down as a small business. I'm finally giving in @Nedbank  plse come for me.",en,[],,[],0,Nedbank,Nedbank,0.08150885624276713,0.08150885624276713
2021-09-01 07:53:49,im small business owner bank prides supporting small business business never supported past years loyal fnb bank let small business im finally giving plse come,-0.05952380952380953,0.5047619047619047,Negative,Wenzaynay,"@FNBSA I'm a small business owner and for a bank who prides itself in supporting small business, my business has never been supported for the past 7 years. I have been loyal to FNB but my bank has let me down as a small business. I'm finally giving in @Nedbank  plse come for me.",en,[],,[],0,FNBSA,FNB,0.08012618304897715,0.08012618304897715
2021-09-01 07:55:35,trying proof payment yesterday havent got yet,0.0,0.0,Neutral,RealGiven_SA,@Nedbank have trying to get proof of payment since yesterday and haven't got it as yet,en,[],,[],0,Nedbank,Nedbank,0.07934825894170552,0.07934825894170552
2021-09-01 07:55:35,e bucks,0.0,0.0,Neutral,Portia86764718,@FNBSA E bucks #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.0785852949134199,0.0785852949134199
2021-09-01 07:55:49,ko standard bank facts aligned,0.0,0.0,Neutral,lebopmp,@josemahapa @IvynSambo @StandardBankZA R10 ko standard bank .. get facts aligned,en,[],,"[{'screen_name': 'josemahapa', 'name': 'TJ Mahapa🔃🇿🇦', 'id': '283927599'}, {'screen_name': 'IvynSambo', 'name': 'Ivyn Sambo', 'id': '2635096755'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07783686353329208,0.07783686353329208
2021-09-01 07:55:58,app,0.0,0.0,Neutral,Mmabsie,@StandardBankZA ..... Your app. 🙄🙄🙄😏😏😏,en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07710255349995915,0.07710255349995915
2021-09-01 07:56:38,app isnt working,0.0,0.0,Neutral,Singo76469344,@StandardBankArt @StandardBankZA @artsfestival The app isnt working again😡,en,[],,"[{'screen_name': 'StandardBankArt', 'name': 'Standard Bank Arts', 'id': '115632296'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'artsfestival', 'name': 'NationalArtsFestival', 'id': '20868135'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07638196888781,0.07638196888781
2021-09-01 07:58:37,standard bank app acting stressing home boys,0.0,0.0,Neutral,NonhlanhlaMaj18,My standard bank app is acting up and it's stressing me and home boys.,en,[],,[],3,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07567472843514508,0.07567472843514508
2021-09-01 07:58:50,fingers crossed hope win,0.8,0.4,Positive,AnushaGovende13,@FNBSA Fingers crossed hope to win. @FNBSA,en,[],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.08231991441280431,0.08231991441280431
2021-09-01 07:59:09,nope still long loading times,-0.05,0.4,Negative,AmiraDevant,@StandardBankZA Nope. Still long loading times 😑😑😑😑😑,en,[],,"[{'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",1,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08111700609996063,0.08111700609996063
2021-09-01 07:59:19,nedbank baby,0.0,0.0,Neutral,val_tlou,Nedbank baby,en,[],,[],0,Nedbank,Nedbank,0.08038622226122225,0.08038622226122225
2021-09-01 07:59:53,nedbank helping rebuild grow microbusinesses south africa financial grants mentorship training need support business follow us find,0.0,0.0,Neutral,Nedbank,"Nedbank is helping to rebuild and grow micro-businesses all over South Africa through financial grants, mentorship and training. If you need support with your business, follow us to find out more. #TogetherBekeleBeke  https://t.co/MhFT3Sut1f",en,['togetherbekelebeke'],,[],16,Nedbank,Nedbank,0.07966848813388991,0.07966848813388991
2021-09-01 08:00:08,standard bank app still blanking frustrating,-0.2,0.45,Negative,uMfuuh,Standard Bank App still blanking out 🤦🏿‍♂️... So frustrating.,en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07719354576102364,0.07719354576102364
2021-09-01 08:00:17,use nav money amazing guides much much spend,0.4,0.55,Positive,shamzv1,@FNBSA Use nav money and its amazing. It guides me as to how much i have and how much i spend. #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.08002518132452342,0.08002518132452342
2021-09-01 08:02:05,team app cant working st month frustrating,-0.4,0.9,Negative,AmoPheko,"@StandardBankZA  no team that app can't be not working on 1st of the month, this is frustrating #standardbankapp",en,['standardbankapp'],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07585104931300583,0.07585104931300583
2021-09-01 08:03:00,let try,0.0,0.0,Neutral,SheunopaTim,@Nedbank Let me try that.,en,[],,"[{'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': '349804439'}]",0,Nedbank,Nedbank,0.07519716095685923,0.07519716095685923
2021-09-01 08:03:56,wed happy part green family kindly dm us id contact number youre ready see money differently,0.28,0.66,Positive,Nedbank,@Wenzaynay We'd be happy to have you as a part of our Green family 💚 Kindly DM us your ID and contact number when you're ready to see money differently 🙂,en,[],,"[{'screen_name': 'Wenzaynay', 'name': 'Wendy Nkomo', 'id': '347556990'}]",0,Nedbank,Nedbank,0.07694761257261255,0.07694761257261255
2021-09-01 08:04:06,de experiencing problems login app,0.0,0.0,Neutral,cleo_40,Am I de only 1 who's experiencing problems login in with @StandardBankZA app?,en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07629551416098025,0.07629551416098025
